"incident_date","incident_datetime","analysis_neighborhood","incident_category","incident_category","resolution","police_district","incident_description","incident_number"
"2023-02-12 00:00:00","2023-02-12 14:28:00","Mission","Drug Offense","Drug Offense","Cite or Arrest Adult","Mission","Narcotics Paraphernalia, Possession of","230104882"
"2023-02-12 00:00:00","2023-02-12 14:28:00","Mission","Warrant","Warrant","Cite or Arrest Adult","Mission","Warrant Arrest, Enroute To Adult Authority","230104882"
"2023-02-12 00:00:00","2023-02-12 14:30:00","Outer Richmond","Non-Criminal","Non-Criminal","Open or Active","Richmond","Found  Property","230104519"
"2023-02-12 00:00:00","2023-02-12 14:37:00","Tenderloin","Other Miscellaneous","Other Miscellaneous","Open or Active","Tenderloin","Investigative Detention","230104876"
"2023-02-12 00:00:00","2023-02-12 14:37:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Tenderloin","Cocaine, Base/rock, Possession For Sale","230104876"
"2023-02-12 00:00:00","2023-02-12 14:37:00","Tenderloin","Drug Offense","Drug Offense","Open or Active","Tenderloin","Cocaine, Possession For Sale","230104876"
"2023-02-12 00:00:00","2023-02-12 14:38:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Narcotics Paraphernalia, Possession of","230104898"
"2023-02-12 00:00:00","2023-02-12 14:38:00","Tenderloin","Warrant","Warrant","Cite or Arrest Adult","Tenderloin","Warrant Arrest, Local SF Warrant","230104898"
"2023-02-12 00:00:00","2023-02-12 14:38:00","Tenderloin","Assault","Assault","Cite or Arrest Adult","Tenderloin","Battery","230104898"
"2023-02-12 00:00:00","2023-02-12 14:45:00","Bayview Hunters Point","Missing Person","Missing Person","Open or Active","Bayview","Found Person","230105012"
"2023-02-12 00:00:00","2023-02-12 14:45:00","Bayview Hunters Point","Missing Person","Missing Person","Open or Active","Bayview","Missing Adult","230105012"
"2023-02-12 00:00:00","2023-02-12 15:00:00","Castro/Upper Market","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, From Locked Vehicle, $50-$200","230106424"
"2023-02-12 00:00:00","2023-02-12 15:00:00","Financial District/South Beach","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Stolen, Motorcycle","230105551"
"2023-02-12 00:00:00","2023-02-12 15:10:00","Tenderloin","Assault","Assault","Cite or Arrest Adult","Tenderloin","Battery with Serious Injuries","230104989"
"2023-02-12 00:00:00","2023-02-12 15:10:00","Tenderloin","Assault","Assault","Cite or Arrest Adult","Tenderloin","Assault, Aggravated, W/ Force","230104989"
"2023-02-12 00:00:00","2023-02-12 15:10:00","Tenderloin","Fraud","Fraud","Cite or Arrest Adult","Tenderloin","False Personation","230104989"
"2023-02-12 00:00:00","2023-02-12 15:38:00","Nob Hill","Non-Criminal","Non-Criminal","Open or Active","Central","Aided Case -Property for Destruction","230105028"
"2023-02-12 00:00:00","2023-02-12 15:39:00","Pacific Heights","Warrant","Warrant","Cite or Arrest Adult","Northern","Warrant Arrest, Local SF Warrant","230105034"
"2023-02-12 00:00:00","2023-02-12 15:39:00","Pacific Heights","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Narcotics Paraphernalia, Possession of","230105034"
"2023-02-12 00:00:00","2023-02-12 15:54:00","Mission","Assault","Assault","Open or Active","Mission","Battery","230105040"
"2023-02-12 00:00:00","2023-02-12 15:54:00","Mission","Assault","Assault","Open or Active","Mission","Battery with Serious Injuries","230105040"
"2023-02-12 00:00:00","2023-02-12 15:54:00","Mission","Assault","Assault","Open or Active","Mission","Battery with Serious Injuries","230105040"
"2023-02-12 00:00:00","2023-02-12 15:54:00","Mission","Assault","Assault","Open or Active","Mission","Battery","230105040"
"2023-02-12 00:00:00","2023-02-12 16:00:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Opiates, Possession For Sale","230105147"
"2023-02-12 00:00:00","2023-02-12 16:00:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230105147"
"2023-02-12 00:00:00","2023-02-12 16:00:00","Potrero Hill","Larceny Theft","Larceny Theft","Open or Active","Bayview","Theft, From Locked Vehicle, <$50","230108016"
"2023-02-12 00:00:00","2023-02-12 16:00:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Base/rock, Possession For Sale","230105147"
"2023-02-12 00:00:00","2023-02-12 16:04:00","Financial District/South Beach","Robbery","Robbery","Open or Active","Southern","Robbery, Street or Public Place, W/ Force","230105175"
"2023-02-12 00:00:00","2023-02-12 16:24:00","Excelsior","Assault","Assault","Cite or Arrest Adult","Ingleside","Battery, former Spouse or Dating Relationship","230105266"
"2023-02-12 00:00:00","2023-02-12 16:38:00","South of Market","Non-Criminal","Non-Criminal","Open or Active","Tenderloin","Found  Property","230105222"
"2023-02-12 00:00:00","2023-02-12 16:40:00","South of Market","Larceny Theft","Larceny Theft","Open or Active","Tenderloin","Theft, Shoplifting, >$950","230105498"
"2023-02-12 00:00:00","2023-02-12 16:51:00","Mission","Recovered Vehicle","Recovered Vehicle","Open or Active","Southern","Vehicle, Recovered, Motorcycle","230072041"
"2023-02-12 00:00:00","2023-02-12 17:00:00","Bayview Hunters Point","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Bayview","Miscellaneous Investigation","230106543"
"2023-02-12 00:00:00","2023-02-12 17:00:00","Lakeshore","Non-Criminal","Non-Criminal","Open or Active","Taraval","Dog, Bite or Attack","230108470"
"2023-02-12 00:00:00","2023-02-12 17:00:00","Japantown","Missing Person","Missing Person","Open or Active","Northern","Found Person","230105636"
"2023-02-12 00:00:00","2023-02-12 17:00:00","Golden Gate Park","Non-Criminal","Non-Criminal","Open or Active","Park","Found  Property","230105385"
"2023-02-12 00:00:00","2023-02-12 17:00:00","Marina","Non-Criminal","Non-Criminal","Open or Active","Northern","Found  Property","230105379"
"2023-02-12 00:00:00","2023-02-12 17:00:00","Japantown","Missing Person","Missing Person","Open or Active","Northern","Missing Adult","230105636"
"2023-02-12 00:00:00","2023-02-12 17:01:00","Mission","Malicious Mischief","Malicious Mischief","Open or Active","Mission","Malicious Mischief, Vandalism to Property","230105573"
"2023-02-12 00:00:00","2023-02-12 17:01:00","Mission","Larceny Theft","Larceny Theft","Open or Active","Mission","Theft, Shoplifting, >$950","230105573"
"2023-02-12 00:00:00","2023-02-12 17:06:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Controlled Substance, Possession For Sale","230105313"
"2023-02-12 00:00:00","2023-02-12 17:06:00","South of Market","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230105313"
"2023-02-12 00:00:00","2023-02-12 17:16:00","Hayes Valley","Missing Person","Missing Person","Open or Active","Northern","Found Person","230105363"
"2023-02-12 00:00:00","2023-02-12 17:25:00","Financial District/South Beach","Larceny Theft","Larceny Theft","Open or Active","Central","Theft, From Person, >$950 (other than Pickpocket)","230105404"
"2023-02-12 00:00:00","2023-02-12 17:27:00","Mission Bay","Disorderly Conduct","Disorderly Conduct","Cite or Arrest Adult","Southern","Terrorist Threats","230105341"
"2023-02-12 00:00:00","2023-02-12 17:27:00","Mission Bay","Malicious Mischief","Malicious Mischief","Cite or Arrest Adult","Southern","Malicious Mischief, Vandalism to Property","230105341"
"2023-02-12 00:00:00","2023-02-12 17:28:00","Bayview Hunters Point","Warrant","Warrant","Cite or Arrest Adult","Bayview","Warrant Arrest, Enroute To Outside Jurisdiction","230105335"
"2023-02-12 00:00:00","2023-02-12 17:28:00","Bayview Hunters Point","Warrant","Warrant","Cite or Arrest Adult","Bayview","Warrant Arrest, Enroute To Dept. Of Corrections","230105335"
"2023-02-12 00:00:00","2023-02-12 17:28:00","Bayview Hunters Point","Warrant","Warrant","Cite or Arrest Adult","Bayview","Warrant Arrest, Enroute To Parole","230105335"
"2023-02-12 00:00:00","2023-02-12 17:30:00","Outer Richmond","Non-Criminal","Non-Criminal","Open or Active","Richmond","Found  Property","230108618"
"2023-02-12 00:00:00","2023-02-12 17:32:00","Hayes Valley","Recovered Vehicle","Recovered Vehicle","Open or Active","Northern","Vehicle, Recovered, Auto","230099619"
"2023-02-12 00:00:00","2023-02-12 17:33:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Opiates, Possession For Sale","230105357"
"2023-02-12 00:00:00","2023-02-12 17:33:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Base/rock, Possession For Sale","230105357"
"2023-02-12 00:00:00","2023-02-12 17:33:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230105357"
"2023-02-12 00:00:00","2023-02-12 17:36:00","Mission Bay","Case Closure","Case Closure","Cite or Arrest Adult","Southern","Case Closure","230105501"
"2023-02-12 00:00:00","2023-02-12 17:36:00","Mission Bay","Malicious Mischief","Malicious Mischief","Cite or Arrest Adult","Southern","Malicious Mischief, Adult Suspect","230105501"
"2023-02-12 00:00:00","2023-02-12 17:38:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Opiates, Possession For Sale","230105426"
"2023-02-12 00:00:00","2023-02-12 17:38:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Cocaine, Base/rock, Possession For Sale","230105426"
"2023-02-12 00:00:00","2023-02-12 17:38:00","Tenderloin","Drug Offense","Drug Offense","Cite or Arrest Adult","Tenderloin","Methamphetamine, Possession For Sale","230105426"
"2023-02-12 00:00:00","2023-02-12 18:00:00","Treasure Island","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Southern","Vehicle, Stolen, Auto","230107789"
"2023-02-12 00:00:00","2023-02-12 18:00:00","Lone Mountain/USF","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Auto","230108373"
"2023-02-12 00:00:00","2023-02-12 18:00:00","Tenderloin","Malicious Mischief","Malicious Mischief","Open or Active","Tenderloin","Malicious Mischief, Vandalism to Vehicle","230106515"
"2023-02-12 00:00:00","2023-02-12 18:04:00","Mission Bay","Malicious Mischief","Malicious Mischief","Open or Active","Southern","Malicious Mischief, Breaking Windows","230105501"
"2023-02-12 00:00:00","2023-02-12 18:10:00","Mission","Robbery","Robbery","Open or Active","Mission","Shoplifting, Force against Agent","230105460"
"2023-02-12 00:00:00","2023-02-12 18:10:00","Castro/Upper Market","Assault","Assault","Open or Active","Park","Battery","230105545"
"2023-02-12 00:00:00","2023-02-12 18:30:00","Financial District/South Beach","Burglary","Burglary","Open or Active","Southern","Burglary, Non-residential, Forcible Entry","230106292"
"2023-02-12 00:00:00","2023-02-12 18:30:00","South of Market","Larceny Theft","Larceny Theft","Open or Active","Southern","License Plate, Stolen","230105971"
"2023-02-12 00:00:00","2023-02-12 18:33:00","Portola","Larceny Theft","Larceny Theft","Open or Active","Bayview","Theft, Shoplifting, <$50","230105539"
"2023-02-12 00:00:00","2023-02-12 18:33:00","Portola","Malicious Mischief","Malicious Mischief","Open or Active","Bayview","Malicious Mischief, Vandalism to Property","230105539"
"2023-02-12 00:00:00","2023-02-12 18:40:00","Mission","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","Mission","Traffic Violation Arrest","230105567"
"2023-02-12 00:00:00","2023-02-12 18:47:00","Glen Park","Malicious Mischief","Malicious Mischief","Unfounded","Ingleside","Malicious Mischief, Breaking Windows","230105852"
"2023-02-12 00:00:00","2023-02-12 18:47:00","Glen Park","Other Miscellaneous","Other Miscellaneous","Unfounded","Ingleside","Investigative Detention","230105852"
"2023-02-12 00:00:00","2023-02-12 19:00:00","Sunset/Parkside","Larceny Theft","Larceny Theft","Open or Active","Taraval","Theft, Lost Property, Petty","230107400"
"2023-02-12 00:00:00","2023-02-12 19:00:00","Hayes Valley","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Northern","Vehicle, Stolen, Auto","230109036"
"2023-02-12 00:00:00","2023-02-12 19:00:00","Presidio Heights","Burglary","Burglary","Open or Active","Richmond","Burglary, Non-residential, Forcible Entry","230106189"
"2023-02-12 00:00:00","2023-02-12 19:00:00","Tenderloin","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","Tenderloin","Miscellaneous Investigation","230105959"
"2023-02-12 00:00:00","2023-02-12 19:31:00","South of Market","Fraud","Fraud","Open or Active","Southern","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","230106719"
"2023-02-12 00:00:00","2023-02-12 19:38:00","South of Market","Non-Criminal","Non-Criminal","Open or Active","Tenderloin","Mental Health Detention","230105614"
"2023-02-12 00:00:00","2023-02-12 19:43:00","Mission","Recovered Vehicle","Recovered Vehicle","Cite or Arrest Adult","Mission","Vehicle, Recovered, Auto","230064151"
"2023-02-12 00:00:00","2023-02-12 20:00:00","Bayview Hunters Point","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Bayview","Vehicle, Stolen, Attempted","230108260"
"2023-02-12 00:00:00","2023-02-12 20:00:00","Bernal Heights","Malicious Mischief","Malicious Mischief","Open or Active","Ingleside","Malicious Mischief, Vandalism to Property","230108226"
"2023-02-12 00:00:00","2023-02-12 20:00:00","Inner Sunset","Assault","Assault","Open or Active","Taraval","Battery","230107052"
"2023-02-12 00:00:00","2023-02-12 20:15:00","Western Addition","Drug Offense","Drug Offense","Cite or Arrest Adult","Northern","Narcotics Paraphernalia, Possession of","230105749"
"2023-02-12 00:00:00","2023-02-12 20:15:00","Western Addition","Burglary","Burglary","Cite or Arrest Adult","Northern","Burglary, Other Bldg., Forcible Entry","230105749"
"2023-02-12 00:00:00","2023-02-12 20:15:00","Western Addition","Motor Vehicle Theft","Motor Vehicle Theft","Cite or Arrest Adult","Northern","Vehicle, Stolen, Attempted","230105749"
"2023-02-12 00:00:00","2023-02-12 20:20:00","Bayview Hunters Point","Suspicious Occ","Suspicious Occ","Open or Active","Bayview","Suspicious Occurrence","230105824"
"2023-02-12 00:00:00","2023-02-12 20:30:00","Western Addition","Assault","Assault","Open or Active","Northern","Battery","230108254"
"2023-02-12 00:00:00","2023-02-12 20:30:00","Western Addition","Robbery","Robbery","Open or Active","Northern","Robbery, Att., W/ Force","230108254"
"2023-02-12 00:00:00","2023-02-12 20:34:00","Potrero Hill","Assault","Assault","Open or Active","Bayview","Shooting into Inhabited Dwelling or Occupied Vehicle","230105686"
"2023-02-12 00:00:00","2023-02-12 20:40:00","Marina","Offences Against The Family And Children","Offences Against The Family And Children","Open or Active","Northern","Hate Crime (secondary only)","230105830"
"2023-02-12 00:00:00","2023-02-12 20:40:00","Marina","Assault","Assault","Open or Active","Northern","Battery","230105830"
"2023-02-12 00:00:00","2023-02-12 20:40:00","Marina","Malicious Mischief","Malicious Mischief","Open or Active","Northern","Malicious Mischief, Vandalism to Vehicle","230105733"
"2023-02-12 00:00:00","2023-02-12 20:43:00","Outer Mission","Non-Criminal","Non-Criminal","Open or Active","Ingleside","Aided Case","230105692"
"2023-02-12 00:00:00","2023-02-12 20:45:00","Mission Bay","Recovered Vehicle","Recovered Vehicle","Cite or Arrest Adult","Southern","Vehicle, Recovered, Motorcycle","220868468"
"2023-02-12 00:00:00","2023-02-12 21:00:00","Mission","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Auto","230107701"
"2023-02-12 00:00:00","2023-02-12 21:00:00","Portola","Malicious Mischief","Malicious Mischief","Open or Active","Ingleside","Malicious Mischief, Vandalism to Property","230108000"
"2023-02-12 00:00:00","2023-02-12 21:00:00","Treasure Island","Malicious Mischief","Malicious Mischief","Open or Active","Southern","Malicious Mischief, Vandalism to Property","230107745"
"2023-02-12 00:00:00","2023-02-12 21:00:00","Treasure Island","Burglary","Burglary","Open or Active","Southern","Burglary, Residence, Unlawful Entry","230107745"
"2023-02-12 00:00:00","2023-02-12 21:15:00","Glen Park","Missing Person","Missing Person","Open or Active","Ingleside","Missing Adult","230105761"
"2023-02-12 00:00:00","2023-02-12 21:29:00","West of Twin Peaks","Robbery","Robbery","Open or Active","Taraval","Robbery, Att., W/ Force","230105783"
"2023-02-12 00:00:00","2023-02-12 21:30:00","Castro/Upper Market","Motor Vehicle Theft","Motor Vehicle Theft","Open or Active","Mission","Vehicle, Stolen, Auto","230106383"
